user_id,recs
583,"[989824, 933835, 1082185, 924786, 989069, 1038746, 841228, 850841, 891141, 896974, 1081177, 1002558, 927191, 914190, 1135768, 1113111, 15566731, 12384365, 1070214, 1037076, 947146, 1109192, 909349, 9194664, 1000002, 859623, 1103476, 9296849, 880284, 1093587, 1006111, 1080677, 12385373, 951593, 9297032, 1106163, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646]"
585,"[1082185, 837579, 1005186, 868015, 874617, 9655748, 923528, 1027136, 1015974, 13213339, 929327, 1121410, 1105816, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122]"
586,"[945611, 1053690, 1082185, 15927215, 916122, 949965, 910032, 938700, 883404, 917494, 951526, 972742, 900491, 1055646, 869047, 955370, 1137387, 1125382, 973673, 835576, 1101980, 980666, 837647, 9884698, 861272, 904813, 6534178, 937928, 1029743, 1092026, 1041796, 909714, 848154, 1004906, 8069230, 851819, 15973034, 965766, 1068719, 1096036, 976998, 12524030, 911311, 844165, 868423, 913490, 1029504, 995628, 999779, 12811532]"
587,"[820165, 1077373, 981760, 866528, 1032427, 1021599, 912147, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
588,"[6534178, 971325, 1082185, 1037965, 1103556, 916424, 1137387, 1131438, 1082310, 979707, 1035843, 920308, 1135476, 1039781, 850139, 914190, 951412, 1053530, 865885, 945652, 7441498, 7442056, 15596338, 1068719, 843346, 953476, 1106523, 885290, 1048272, 899624, 1046262, 883003, 1138443, 1000237, 859075, 970030, 13190294, 15596429, 838733, 973889, 917494, 859010, 886481, 866211, 885863, 1104414, 1058779, 909894, 908531, 1053690]"
590,"[861445, 948420, 923149, 7442008, 827180, 883404, 849843, 1017325, 823758, 947858, 890610, 13416351, 5568378, 1004906, 1130858, 979707, 857503, 1139216, 1052894, 15926885, 5569327, 1029743, 1074524, 6034249, 15971908, 13115903, 859010, 5569230, 1085476, 1135768, 5568228, 1089381, 15717057, 9835223, 1012873, 851057, 844165, 15973258, 17104444, 831628, 6463729, 13511722, 859121, 949616, 1079223, 1022795, 13189983, 979098, 1077285, 1011089]"
591,"[1043920, 842423, 854852, 962185, 933835, 1027168, 1043590, 1071939, 826249, 860776, 1025611, 933067, 823704, 857849, 942817, 1029743, 1058779, 962229, 900418, 981760, 869728, 937413, 1061220, 859075, 989069, 962671, 1040371, 915041, 844165, 1129537, 1039156, 1116770, 9653714, 5592694, 9245106, 918588, 838097, 6034569, 863506, 1032967, 1004945, 957232, 1106523, 840361, 901976, 1078805, 829291, 969703, 5995512, 1065017]"
592,"[6034857, 1070820, 1135476, 883404, 819765, 1013641, 930118, 866211, 1026118, 913623, 1041259, 17106039, 1055646, 908846, 1028816, 898212, 921744, 833025, 1003188, 16809389, 1051323, 13842160, 979877, 982833, 1099905, 998270, 1038684, 5565866, 1134152, 1121862, 1088836, 1067954, 8019805, 998679, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820]"
593,"[921288, 1023160, 899931, 6602655, 1065593, 844424, 871756, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
594,"[936594, 995785, 910032, 9878742, 859402, 826249, 962229, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
595,"[1082185, 1013389, 1081853, 1073150, 879049, 1037863, 854502, 1098066, 849809, 1106523, 1113111, 5568378, 10285144, 9487603, 933835, 865718, 14110696, 945323, 870412, 1124148, 12731431, 905996, 9296821, 1022152, 995233, 1051258, 903019, 1093830, 888618, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707]"
596,"[1072523, 1055646, 899624, 819308, 1113111, 1060269, 1025581, 1081177, 916122, 885290, 925862, 972143, 834484, 860776, 7441558, 845208, 1106523, 9333734, 12731621, 8090537, 13003100, 5592455, 1005921, 1084036, 6979526, 10285144, 951590, 8090521, 13002864, 10285141, 1027642, 12172355, 917816, 958826, 862863, 17283348, 1019028, 1032631, 942654, 1049391, 1039842, 9526626, 839853, 15629833, 837664, 1082185, 6534178, 1029743, 995242, 1106523]"
597,"[825753, 1120085, 838602, 934369, 839419, 935284, 985524, 1083721, 905340, 949542, 999172, 1028685, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
598,"[850529, 1102927, 1074524, 976199, 6533765, 1129576, 6534178, 5591083, 1106523, 9705473, 1002558, 987562, 1068719, 923746, 1075470, 873627, 921836, 824005, 899624, 1008032, 1011457, 1098692, 6463742, 15511891, 1112761, 1103691, 12262978, 970725, 869622, 12352293, 12949590, 867650, 5978656, 865528, 874025, 1105287, 1121676, 1007911, 1027478, 9553048, 1017896, 1046919, 1035671, 837865, 843935, 1100541, 1071244, 12524366, 1082185, 6534178]"
599,"[1027569, 951412, 1082185, 6034857, 834484, 1055646, 1117514, 1137284, 925112, 828935, 1005898, 891141, 1039682, 5592122, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
600,"[6533889, 6534178, 927783, 16729415, 1032549, 9526563, 7167218, 900112, 976199, 9653714, 1031833, 1068719, 1046587, 861701, 1022003, 883404, 1059994, 14077906, 995242, 986947, 834491, 1078346, 859877, 5569230, 961756, 15971766, 8358895, 1083840, 9655155, 1021324, 10251745, 1119546, 942151, 15972557, 10285243, 8358420, 1017960, 17105491, 8358409, 13842100, 1016642, 962717, 12604833, 5978656, 16223282, 15971991, 1082185, 6534178, 1029743, 995242]"
601,"[854405, 1059308, 1126899, 829001, 1050229, 1003421, 1116096, 938319, 853904, 1050524, 829291, 997988, 9420122, 1005902, 1017363, 8293440, 9521787, 1053754, 1072693, 831063, 1003188, 9856740, 1097239, 1081582, 1012801, 911812, 883404, 937845, 5568072, 7167687, 916990, 884518, 12524030, 962991, 835431, 998984, 883218, 822524, 1069566, 964835, 13876878, 13007710, 1069183, 9553170, 17248627, 877723, 12385437, 15927266, 1009732, 902640]"
602,"[955043, 1116020, 1031833, 1137284, 982493, 822785, 1115228, 886481, 1096036, 1053690, 1055072, 839849, 893501, 1074524, 1098066, 843744, 844165, 983584, 1029743, 15716684, 995242, 828867, 1055646, 892531, 5587656, 859010, 944139, 1064213, 942894, 995916, 1044299, 827570, 1129049, 9297154, 982449, 1133249, 901543, 6463717, 15687001, 1029372, 1002178, 1137119, 924642, 15686910, 13158154, 863169, 1043279, 922759, 880681, 8069162]"
603,"[1085604, 15926725, 17168855, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
604,"[1082185, 5569374, 13506200, 1134522, 914577, 901776, 1024731, 8160430, 1129671, 9859183, 862349, 900586, 820560, 834129, 879876, 948468, 12754036, 7169034, 7441668, 16809589, 13382462, 1060318, 936374, 1090793, 985752, 1073028, 1028738, 992152, 1118600, 1098168, 5564785, 825594, 871650, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554]"
605,"[6534178, 5578643, 821344, 7025203, 1003600, 5583547, 1068258, 822346, 969836, 1003188, 931672, 861819, 5586955, 853756, 1000672, 968687, 1106523, 15596593, 15972213, 13417590, 15972557, 12263215, 12605614, 15511396, 993441, 948670, 13133916, 968269, 859427, 15926885, 959272, 881708, 13212942, 12695508, 965772, 1118987, 916588, 883670, 13842082, 1099468, 15971874, 6704035, 957950, 15716967, 1028282, 847739, 13157963, 1034413, 14025374, 1109367]"
606,"[1139830, 998444, 973086, 1118479, 5585510, 824272, 942278, 15452457, 1007269, 866950, 903674, 838186, 1029743, 7025250, 990688, 845208, 887102, 924423, 983278, 915617, 13672224, 889774, 995242, 1056762, 970725, 1015612, 993466, 942525, 835619, 1027372, 916122, 15483600, 9297062, 923673, 1135460, 970160, 907647, 1113274, 12781777, 17235684, 893867, 878215, 15716748, 9419958, 15827180, 16809018, 966695, 10344740, 5592996, 6632270]"
608,"[5569172, 941856, 889509, 837751, 14077526, 1101010, 5565802, 863762, 1075175, 907631, 13842090, 1065593, 848725, 15926725, 1101980, 7441873, 848798, 7442008, 1138487, 845969, 10311329, 1099734, 890285, 15741043, 1090317, 1062315, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484]"
609,"[1005186, 1029743, 991951, 6919433, 973854, 837527, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
610,"[1004906, 1132770, 839485, 830795, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025]"
611,"[6534166, 1070845, 970409, 876504, 848270, 953155, 1114319, 13007411, 963868, 1044500, 1131438, 13039376, 5590287, 5584007, 5585735, 908176, 953476, 1012338, 819765, 1037631, 892314, 1054539, 13417846, 971852, 990440, 842140, 856252, 892531, 1029743, 15926712, 1075074, 5568995, 823758, 13382073, 827024, 1083915, 16053242, 8177622, 1050883, 914190, 979733, 8358895, 16769553, 1027610, 6534201, 16769554, 15830582, 1090179, 1045249, 13416474]"
612,"[866140, 942693, 851528, 913210, 925626, 15511891, 1098066, 976998, 1042438, 1103556, 840361, 938700, 1078763, 1050229, 839656, 1046587, 860439, 883404, 1103476, 840102, 908318, 1029743, 943233, 941741, 1041796, 929668, 894511, 1065593, 5568378, 953476, 833025, 946839, 896369, 871061, 1049788, 1062966, 1100658, 9483663, 868075, 916050, 8090532, 826666, 9836903, 1091520, 847049, 855138, 934427, 17106039, 10285144, 1048200]"
614,"[1133254, 1082185, 952408, 904023, 1137387, 844179, 1029743, 12301073, 1041796, 860776, 847789, 911215, 900491, 951526, 1036432, 965766, 878996, 1069979, 15926844, 934639, 1055646, 15926827, 840361, 903674, 5592931, 981521, 979707, 961554, 849843, 844165, 1136257, 1062002, 5568378, 1077975, 9833277, 982955, 1049788, 1102959, 1094955, 825313, 1064945, 1075175, 957951, 819304, 859426, 1036347, 5995491, 5565925, 887984, 1025641]"
615,"[1067271, 1068843, 1000205, 1068719, 903674, 1110142, 995242, 833715, 1024306, 878996, 934848, 874525, 9676822, 17170480, 13876553, 933230, 7129338, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378]"
617,"[1041259, 1045080, 1033142, 847270, 995785, 860776, 14106445, 962609, 1048727, 987724, 963868, 6602697, 837569, 1128016, 933835, 1048068, 1082185, 916487, 862725, 979707, 1065556, 1132280, 1022340, 1036347, 916993, 987562, 912137, 1044895, 975606, 7442317, 933067, 13945181, 859075, 12263788, 1058930, 12263024, 916050, 838487, 10344585, 903123, 899019, 941658, 827656, 952698, 942341, 9827666, 852600, 890559, 825180, 867650]"
618,"[6534178, 8090537, 12457047, 13876640, 1012587, 882441, 1110793, 920308, 1006878, 16809471, 1070820, 1082185, 844179, 1106523, 859075, 16809431, 15926886, 959409, 826249, 874255, 1004906, 1038217, 947798, 976300, 851508, 12524164, 921836, 899624, 1031864, 947858, 865885, 936594, 1107289, 10285144, 15972557, 1008316, 951221, 852014, 900145, 933060, 934427, 913089, 1004705, 9527187, 1017220, 871876, 1139471, 5568995, 1097195, 1130331]"
621,"[13877192, 909268, 13506200, 1082269, 871061, 1137775, 859427, 874530, 862732, 977268, 1112825, 13672066, 1090330, 940108, 1098066, 826597, 981760, 1000002, 948298, 928092, 1117602, 1132814, 13158494, 1116741, 1112405, 850847, 1024581, 12731727, 7024927, 1069181, 1109463, 9245315, 13115592, 1120508, 993698, 8180950, 871294, 13512094, 15625877, 9337208, 6979262, 9221444, 1002711, 15596704, 5569893, 13513244, 1082185, 6534178, 1029743, 995242]"
622,"[10285144, 9245106, 987724, 1136257, 998119, 1133072, 1074524, 999971, 909487, 956840, 17179856, 6534077, 1050534, 1016782, 1137885, 895680, 15572623, 1029125, 1065538, 6442908, 857540, 844179, 15452681, 1049906, 1106523, 1003600, 8020044, 902172, 5568378, 871756, 883404, 1061220, 844165, 8019841, 15972298, 1129709, 13877306, 1017982, 969485, 1139067, 10204559, 1051567, 832526, 944486, 10200563, 1018991, 7082640, 888236, 1082185, 6534178]"
623,"[6391532, 1085333, 7166723, 962118, 822677, 931532, 1128900, 1118033, 934427, 880895, 935398, 860386, 8068380, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122]"
624,"[6395907, 865456, 1118533, 941856, 15452729, 1095068, 887138, 868401, 828106, 921504, 971922, 1044078, 835098, 994928, 852317, 1116578, 1111072, 8065410, 849843, 1113111, 1027068, 9527184, 938700, 1065556, 1079542, 964977, 1013321, 1123420, 880150, 838733, 982833, 866778, 5592931, 844179, 843306, 897125, 912704, 5591814, 956599, 1017363, 1049788, 9483663, 1033615, 929668, 976998, 863506, 895166, 899624, 1063265, 974108]"
625,"[866211, 828106, 1082185, 1033142, 12781759, 10121965, 1004906, 868764, 1047226, 6602697, 1017201, 1131321, 1040807, 855356, 961554, 976065, 1112560, 1104205, 7025203, 1049897, 990797, 860776, 1124695, 1115175, 890689, 1112473, 1024306, 8358895, 995242, 951590, 883404, 1014802, 819927, 1022374, 15972474, 949965, 1036501, 1029624, 1096343, 942778, 1110793, 1113588, 5591154, 921504, 848268, 1128647, 1052046, 865885, 896444, 1012873]"
627,"[965766, 885592, 13876788, 979230, 17249957, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
628,"[1041259, 1029743, 880150, 979707, 6534077, 860703, 1048833, 5569230, 965963, 1101173, 951590, 963971, 1137507, 1026056, 1125891, 9677739, 830701, 912669, 5564569, 13134021, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165]"
630,"[994262, 5585635, 902167, 1043128, 843306, 893018, 994928, 1051402, 12810391, 867140, 996851, 16729296, 913490, 1109352, 1022981, 880895, 1077555, 941734, 1071939, 962568, 8065410, 1055646, 12731432, 916122, 923528, 1135044, 871756, 862349, 1082185, 15592590, 1040346, 5585735, 5588666, 5585639, 13008193, 1069039, 981760, 881706, 868683, 1106271, 1053016, 6391532, 832976, 6464147, 905072, 871570, 16099996, 883299, 13072944, 5564833]"
631,"[964329, 5563930, 1079501, 953713, 940842, 886971, 16733789, 10285017, 6534178, 8011291, 830245, 935008, 1009631, 15452678, 943141, 829722, 1123045, 840890, 5585636, 13008048, 1015751, 13510934, 1124551, 1101956, 841309, 1113274, 876669, 878637, 5586942, 944018, 1008547, 9488064, 1102845, 12696250, 5586727, 1082185, 966014, 891279, 10455984, 839485, 5592993, 1101725, 915955, 834915, 958137, 6463520, 972531, 5590287, 5585635, 5587043]"
632,"[1101010, 933835, 1029743, 1136257, 935284, 954642, 995230, 1095100, 932298, 870211, 880895, 1075398, 874972, 938622, 7143437, 1073904, 6961519, 836163, 1077166, 1093301, 7441044, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
633,"[7025496, 964329, 6534178, 13876901, 9833277, 12302069, 12301839, 1037863, 994928, 979707, 9527487, 860776, 849843, 12731432, 1082185, 877935, 1022003, 1068708, 961554, 987562, 998373, 908213, 1038217, 998556, 1075368, 889774, 852864, 923746, 883404, 1068719, 1071377, 961269, 822785, 1120362, 1036139, 1069621, 839094, 844165, 1138953, 9835408, 7168417, 1055863, 1079541, 8090513, 8090537, 981086, 1002787, 823704, 1036262, 1024629]"
635,"[13987338, 1091956, 872679, 6442839, 1055339, 849003, 7441189, 948225, 1139591, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
636,"[6534178, 5589247, 5588121, 5586955, 5583547, 10204392, 1027610, 1103556, 10204393, 976998, 5587043, 1123792, 1075175, 837098, 1031633, 1001148, 5585639, 1029743, 1068719, 5587837, 1019247, 1121384, 977499, 5592931, 850157, 8019716, 938700, 910439, 1058779, 1069621, 1046465, 16809471, 1136988, 912681, 10251745, 1011884, 819927, 14050731, 950098, 819845, 931672, 994685, 1098844, 1076056, 1082141, 1021152, 995055, 870452, 13115914, 16096969]"
